Corpus ID,Slug,Título,Macro tipo,Género,Año de recolección,Municipio o localidad,Departamento,Región provisional,Recolector,Tipo de fuente,Fuente bibliográfica ID,Autor de la fuente,Título de la fuente,Año de la fuente,URL de la fuente,Estado de derechos,Estado de privacidad,Estado de publicación,Alertas de calidad
CLTC-0059-L,de-los-hijos-de-mi-padre-cltc-0059-l,De los hijos de mi padre,Lírica,Estrofa de cuatro versos — clasificación abierta,2018,Jericó,Boyacá,Andina,Adrián Freja,Trabajo de campo sin publicar,,,,,,Revisión de derechos y acuerdos de campo pendiente,Revisar consentimiento e identidad del informante,"No publicar el texto hasta validar consentimiento, privacidad y acuerdos de campo",
CLTC-0060-L,esto-dijo-mi-chinita-cltc-0060-l,Esto dijo mi chinita,Lírica,Estrofa de cuatro versos — clasificación abierta,2018,Jericó,Boyacá,Andina,Adrián Freja,Trabajo de campo sin publicar,,,,,,Revisión de derechos y acuerdos de campo pendiente,Revisar consentimiento e identidad del informante,"No publicar el texto hasta validar consentimiento, privacidad y acuerdos de campo",
CLTC-0061-L,un-pajaro-me-ofrecio-cltc-0061-l,Un pájaro me ofreció,Lírica,Estrofa de cuatro versos — clasificación abierta,2018,Jericó,Boyacá,Andina,Adrián Freja,Trabajo de campo sin publicar,,,,,,Revisión de derechos y acuerdos de campo pendiente,Revisar consentimiento e identidad del informante,"No publicar el texto hasta validar consentimiento, privacidad y acuerdos de campo",
CLTC-0062-L,por-la-subida-de-cheva-cltc-0062-l,Por la subida de Cheva,Lírica,Estrofa de cuatro versos — clasificación abierta,2018,Jericó,Boyacá,Andina,Adrián Freja,Trabajo de campo sin publicar,,,,,,Revisión de derechos y acuerdos de campo pendiente,Revisar consentimiento e identidad del informante,"No publicar el texto hasta validar consentimiento, privacidad y acuerdos de campo",
CLTC-0063-L,los-liberales-creian-cltc-0063-l,Los liberales creían,Lírica,Estrofa de cuatro versos — clasificación abierta,2018,Jericó,Boyacá,Andina,Adrián Freja,Trabajo de campo sin publicar,,,,,,Revisión de derechos y acuerdos de campo pendiente,Revisar consentimiento e identidad del informante,"No publicar el texto hasta validar consentimiento, privacidad y acuerdos de campo",
CLTC-0064-L,por-aquella-loma-abajo-cltc-0064-l,Por aquella loma abajo,Lírica,Estrofa de cuatro versos — clasificación abierta,2018,Jericó,Boyacá,Andina,,Trabajo de campo sin publicar,,,,,,Revisión de derechos y acuerdos de campo pendiente,Revisar consentimiento e identidad del informante,"No publicar el texto hasta validar consentimiento, privacidad y acuerdos de campo",
CLTC-0065-L,la-mujer-que-a-los-cuarenta-cltc-0065-l,La mujer que a los cuarenta,Lírica,Estrofa de cuatro versos — clasificación abierta,2018,Jericó,Boyacá,Andina,,Trabajo de campo sin publicar,,,,,,Revisión de derechos y acuerdos de campo pendiente,Revisar consentimiento e identidad del informante,"No publicar el texto hasta validar consentimiento, privacidad y acuerdos de campo",
CLTC-0066-L,cual-sera-esta-bailadora-cltc-0066-l,Cuál será esta bailadora,Lírica,Estrofa de cuatro versos — clasificación abierta,2018,Jericó,Boyacá,Andina,,Trabajo de campo sin publicar,,,,,,Revisión de derechos y acuerdos de campo pendiente,Revisar consentimiento e identidad del informante,"No publicar el texto hasta validar consentimiento, privacidad y acuerdos de campo",
CLTC-0067-L,ventana-sobre-ventana-cltc-0067-l,Ventana sobre ventana,Lírica,Estrofa de cuatro versos — clasificación abierta,2018,Jericó,Boyacá,Andina,,Trabajo de campo sin publicar,,,,,,Revisión de derechos y acuerdos de campo pendiente,Revisar consentimiento e identidad del informante,"No publicar el texto hasta validar consentimiento, privacidad y acuerdos de campo",
CLTC-0068-L,el-gallo-en-el-gallinero-cltc-0068-l,El gallo en el gallinero,Lírica,Estrofa de cuatro versos — clasificación abierta,2018,Jericó,Boyacá,Andina,,Trabajo de campo sin publicar,,,,,,Revisión de derechos y acuerdos de campo pendiente,Revisar consentimiento e identidad del informante,"No publicar el texto hasta validar consentimiento, privacidad y acuerdos de campo",
CLTC-0069-L,muchacha-bonita-cltc-0069-l,Muchacha bonita,Lírica,Estrofa de cuatro versos — clasificación abierta,1947,Ocaña,Norte de Santander,Andina,Elías Pérez Ramírez,Artículo de revista,,Elías Pérez Ramírez,Del Folklore ocañero,1947,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0070-L,una-pepa-me-quiere-cltc-0070-l,Una pepa me quiere,Lírica,Estrofa de cuatro versos — clasificación abierta,1947,Ocaña,Norte de Santander,Andina,Elías Pérez Ramírez,Artículo de revista,,Elías Pérez Ramírez,Del Folklore ocañero,1947,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0071-L,dicen-que-el-aji-chiquito-cltc-0071-l,Dicen que el ají chiquito,Lírica,Estrofa de cuatro versos — clasificación abierta,1947,Ocaña,Norte de Santander,Andina,Elías Pérez Ramírez,Artículo de revista,,Elías Pérez Ramírez,Del Folklore ocareño,1947,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0072-L,los-amores-de-pepe-cltc-0072-l,Los amores de Pepe,Lírica,Estrofa de cuatro versos — clasificación abierta,1947,Ocaña,Norte de Santander,Andina,Elías Pérez Ramírez,Artículo de revista,,Elías Pérez Ramírez,Del Folklore ocañero,1947,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0073-L,yo-quiero-vestir-de-azul-cltc-0073-l,Yo quiero vestir de azul,Lírica,Estrofa de cuatro versos — clasificación abierta,1947,Ocaña,Norte de Santander,Andina,Elías Pérez Ramírez,Artículo de revista,,Elías Pérez Ramírez,Del Folklore ocañero,1947,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0074-L,hay-ojos-que-con-enojos-cltc-0074-l,Hay ojos que con enojos...,Lírica,Estrofa de cuatro versos — clasificación abierta,1947,Ocaña,Norte de Santander,Andina,Elías Pérez Ramírez,Artículo de revista,,Elías Pérez Ramírez,Del Folklore ocañero,1947,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0075-L,naranja-china-cltc-0075-l,Naranja china,Lírica,Estrofa de cuatro versos — clasificación abierta,1947,Ocaña,Norte de Santander,Andina,Elías Pérez Ramírez,Artículo de revista,,Elías Pérez Ramírez,Del Folklore ocañero,1947,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0076-L,desde-lejos-he-venido-cltc-0076-l,Desde lejos he venido,Lírica,Estrofa de cuatro versos — clasificación abierta,1947,Ocaña,Norte de Santander,Andina,Elías Pérez Ramírez,Artículo de revista,,Elías Pérez Ramírez,Del Folklore ocañero,1947,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0077-L,yo-sembre-la-manzanilla-cltc-0077-l,Yo sembré la manzanilla,Lírica,Estrofa de cuatro versos — clasificación abierta,1947,Ocaña,Norte de Santander,Andina,Elías Pérez Ramírez,Artículo de revista,,"Pérez Ramírez, Elías",Del Folklore ocareño,1947,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0078-L,adios-arrayan-coposo-cltc-0078-l,Adiós arrayán coposo,Lírica,Estrofa de cuatro versos — clasificación abierta,1947,Ocaña,Norte de Santander,Andina,Elías Pérez Ramírez,Artículo de revista,,"Pérez Ramírez, Elías",Del Folklore ocareño,1947,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0079-L,alla-arriba-en-aquel-alto-cltc-0079-l,Allá arriba en aquel alto,Lírica,Estrofa de cuatro versos — clasificación abierta,1947,Ocaña,Norte de Santander,Andina,Elías Pérez Ramírez,Artículo de revista,,"Pérez Ramírez, Elías",Del Folklore ocareño,1947,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0080-L,la-mujer-que-quiere-a-dos-cltc-0080-l,La mujer que quiere a dos,Lírica,Estrofa de cuatro versos — clasificación abierta,1947,Ocaña,Norte de Santander,Andina,Elías Pérez Ramírez,Artículo de revista,,"Pérez Ramírez, Elías",Del Folklore ocareño,1947,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0081-L,de-las-piedras-sale-el-agua-cltc-0081-l,De las piedras sale el agua,Lírica,Estrofa de cuatro versos — clasificación abierta,1947,Ocaña,Norte de Santander,Andina,Elías Pérez Ramírez,Artículo de revista,,"Pérez Ramírez, Elías",Del Folklore ocareño,1947,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0082-L,yo-no-soy-de-por-aqui-cltc-0082-l,Yo no soy de por aquí,Lírica,Estrofa de cuatro versos — clasificación abierta,1947,Ocaña,Norte de Santander,Andina,Elías Pérez Ramírez,Artículo de revista,BIB-A-0326,"Pérez Ramírez, Elías",Del Folklore ocañero,1947,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",
CLTC-0083-L,la-pisca-se-fue-pa-ocana-cltc-0083-l,La pisca se fue pa Ocaña,Lírica,Estrofa de cuatro versos — clasificación abierta,1947,Ocaña,Norte de Santander,Andina,Elías Pérez Ramírez,Artículo de revista,BIB-A-0326,"Pérez Ramírez, Elías",Del Folklore ocañero,1947,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",
CLTC-0084-L,me-han-dicho-que-te-casas-cltc-0084-l,Me han dicho que te casás,Lírica,Estrofa de cuatro versos — clasificación abierta,1947,Ocaña,Norte de Santander,Andina,Elías Pérez Ramírez,Artículo de revista,BIB-A-0326,"Pérez Ramírez, Elías",Del Folklore ocañero,1947,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",
CLTC-0085-L,lastima-de-mata-de-rosa-cltc-0085-l,Lástima de mata de rosa,Lírica,Estrofa de cuatro versos — clasificación abierta,1947,Ocaña,Norte de Santander,Andina,Elías Pérez Ramírez,Artículo de revista,BIB-A-0326,"Pérez Ramírez, Elías",Del Folklore ocañero,1947,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",
CLTC-0086-L,antenoche-tuve-un-sueno-cltc-0086-l,Antenoche tuve un sueño,Lírica,Estrofa de cuatro versos — clasificación abierta,1947,Ocaña,Norte de Santander,Andina,Elías Pérez Ramírez,Artículo de revista,,"Pérez Ramírez, Elías",De Folklore ocañero,1947,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",Fuente bibliográfica: sin coincidencia
CLTC-0087-L,arriba-caballo-viejo-cltc-0087-l,Arriba caballo viejo,Lírica,Estrofa de cuatro versos — clasificación abierta,1947,Ocaña,Norte de Santander,Andina,Elías Pérez Ramírez,Artículo de revista,BIB-A-0326,"Pérez Ramírez, Elías",Del Folklore ocañero,1947,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",
CLTC-0088-L,decis-que-no-se-leer-cltc-0088-l,Decís que no sé leer,Lírica,Estrofa de cuatro versos — clasificación abierta,1947,Ocaña,Norte de Santander,Andina,Elías Pérez Ramírez,Artículo de revista,BIB-A-0326,"Pérez Ramírez, Elías",Del Folklore ocañero,1947,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",
CLTC-0089-L,mi-padre-y-mi-madre-lloran-cltc-0089-l,Mi padre y mi madre lloran,Lírica,Estrofa de cuatro versos — clasificación abierta,1947,Ocaña,Norte de Santander,Andina,Elías Pérez Ramírez,Artículo de revista,BIB-A-0326,"Pérez Ramírez, Elías",Del Folklore ocañero,1947,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",
CLTC-0090-L,mamita-no-me-regane-cltc-0090-l,Mamita no me regañe,Lírica,Quintilla,1947,Ocaña,Norte de Santander,Andina,Elías Pérez Ramírez,Artículo de revista,BIB-A-0326,"Pérez Ramírez, Elías",Del Folklore ocañero,1947,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",
CLTC-0091-L,dale-vuelta-al-naranjito-cltc-0091-l,Dále vuelta al naranjito,Lírica,Estrofa de cuatro versos — clasificación abierta,1947,Ocaña,Norte de Santander,Andina,Elías Pérez Ramírez,Artículo de revista,BIB-A-0326,"Pérez Ramírez, Elías",Del Folklore ocañero,1947,,Metadatos publicables; verificar derechos de reproducción del texto,Sin alerta automática; revisar el contexto de la fuente,"Publicar metadatos; habilitar texto solo con permiso, licencia o dominio público verificado",
